! tile     RA          DEC
! number   [rad]       [rad]
  14328    2.957515    +0.429775
  14329    2.982059    +0.429775
  14330    3.006602    +0.429775
  14331    3.031146    +0.429775
  14332    3.055690    +0.429775
  14333    3.080233    +0.429775
  14334    3.104777    +0.429775
  14335    3.129321    +0.429775
  14336    3.153864    +0.429775
  14337    3.178408    +0.429775
  14338    3.202952    +0.429775
  14339    3.227496    +0.429775
  14340    3.252039    +0.429775
  14341    3.276583    +0.429775
  14342    3.301127    +0.429775
  14343    3.325670    +0.429775
  14344    3.350214    +0.429775
  14345    3.374758    +0.429775
  14346    3.399301    +0.429775
  14347    3.423845    +0.429775
  14348    3.448389    +0.429775
  14349    3.472933    +0.429775
  14350    3.497476    +0.429775
  14351    3.522020    +0.429775
  14352    3.546564    +0.429775
  14353    3.571107    +0.429775
  14354    3.595651    +0.429775
  14355    3.620195    +0.429775
  14356    3.644738    +0.429775
  14357    3.669282    +0.429775
  14358    3.693826    +0.429775
  14359    3.718369    +0.429775
  14360    3.742913    +0.429775
  14361    3.767457    +0.429775
  14362    3.792001    +0.429775
  14363    3.816544    +0.429775
  14364    3.841088    +0.429775
  14365    3.865632    +0.429775
  14366    3.890175    +0.429775
  14367    3.914719    +0.429775
  14368    3.939263    +0.429775
  14369    3.963806    +0.429775
  14370    3.988350    +0.429775
  14371    4.012894    +0.429775
  14372    4.037437    +0.429775
  14373    4.061981    +0.429775
  14374    4.086525    +0.429775
  14375    4.111069    +0.429775
  14376    4.135612    +0.429775
  14377    4.160156    +0.429775
  14378    4.184700    +0.429775
  14379    4.209243    +0.429775
  14380    4.233787    +0.429775
  14381    4.258331    +0.429775
  14382    4.282874    +0.429775
  14383    4.307418    +0.429775
  14384    4.331962    +0.429775
  14385    4.356505    +0.429775
  14386    4.381049    +0.429775
  14387    4.405593    +0.429775
  14388    4.430137    +0.429775
  14389    4.454680    +0.429775
  14390    4.479224    +0.429775
  14391    4.503768    +0.429775
  14392    4.528311    +0.429775
  14393    4.552855    +0.429775
  14394    4.577399    +0.429775
  14395    4.601942    +0.429775
  14396    4.626486    +0.429775
  14397    4.651030    +0.429775
  14398    4.675573    +0.429775
  14399    4.700117    +0.429775
  14400    4.724661    +0.429775
  14401    4.749205    +0.429775
  14402    4.773748    +0.429775
  14403    4.798292    +0.429775
  14404    4.822836    +0.429775
  14405    4.847379    +0.429775
  14406    4.871923    +0.429775
  14407    4.896467    +0.429775
  14408    4.921010    +0.429775
  14409    4.945554    +0.429775
  14410    4.970098    +0.429775
  14411    4.994641    +0.429775
  14412    5.019185    +0.429775
  14413    5.043729    +0.429775
  14414    5.068273    +0.429775
  14415    5.092816    +0.429775
  14416    5.117360    +0.429775
  14417    5.141904    +0.429775
  14418    5.166447    +0.429775
  14419    5.190991    +0.429775
  14420    5.215535    +0.429775
  14421    5.240078    +0.429775
  14422    5.264622    +0.429775
  14423    5.289166    +0.429775
  14424    5.313709    +0.429775
  14425    5.338253    +0.429775
  14426    5.362797    +0.429775
  14427    5.387341    +0.429775
  14428    5.411884    +0.429775
  14429    5.436428    +0.429775
  14430    5.460972    +0.429775
  14431    5.485515    +0.429775
  14432    5.510059    +0.429775
  14433    5.534603    +0.429775
  14434    5.559146    +0.429775
  14435    5.583690    +0.429775
  14436    5.608234    +0.429775
  14437    5.632777    +0.429775
  14438    5.657321    +0.429775
  14439    5.681865    +0.429775
  14440    5.706409    +0.429775
  14441    5.730952    +0.429775
  14442    5.755496    +0.429775
  14443    5.780040    +0.429775
  14444    5.804583    +0.429775
  14445    5.829127    +0.429775
  14446    5.853671    +0.429775
  14447    5.878214    +0.429775
  14448    5.902758    +0.429775
  14449    5.927302    +0.429775
  14450    5.951845    +0.429775
  14451    5.976389    +0.429775
  14452    6.000933    +0.429775
  14453    6.025477    +0.429775
  14454    6.050020    +0.429775
  14455    6.074564    +0.429775
  14456    6.099108    +0.429775
  14457    6.123651    +0.429775
  14458    6.148195    +0.429775
  14459    6.172739    +0.429775
  14460    6.197282    +0.429775
  14461    6.221826    +0.429775
  14462    6.246370    +0.429775
  14463    6.270913    +0.429775
  14464    0.000000    +0.418346
  14465    0.024544    +0.418346
  14466    0.049087    +0.418346
  14467    0.073631    +0.418346
  14468    0.098175    +0.418346
  14469    0.122718    +0.418346
  14470    0.147262    +0.418346
  14471    0.171806    +0.418346
  14472    0.196350    +0.418346
  14473    0.220893    +0.418346
  14474    0.245437    +0.418346
  14475    0.269981    +0.418346
  14476    0.294524    +0.418346
  14477    0.319068    +0.418346
  14478    0.343612    +0.418346
  14479    0.368155    +0.418346
  14480    0.392699    +0.418346
  14481    0.417243    +0.418346
  14482    0.441786    +0.418346
  14483    0.466330    +0.418346
  14484    0.490874    +0.418346
  14485    0.515418    +0.418346
  14486    0.539961    +0.418346
  14487    0.564505    +0.418346
  14488    0.589049    +0.418346
  14489    0.613592    +0.418346
  14490    0.638136    +0.418346
  14491    0.662680    +0.418346
  14492    0.687223    +0.418346
  14493    0.711767    +0.418346
  14494    0.736311    +0.418346
  14495    0.760854    +0.418346
  14496    0.785398    +0.418346
  14497    0.809942    +0.418346
  14498    0.834486    +0.418346
  14499    0.859029    +0.418346
  14500    0.883573    +0.418346
  14501    0.908117    +0.418346
  14502    0.932660    +0.418346
  14503    0.957204    +0.418346
  14504    0.981748    +0.418346
  14505    1.006291    +0.418346
  14506    1.030835    +0.418346
  14507    1.055379    +0.418346
  14508    1.079922    +0.418346
  14509    1.104466    +0.418346
  14510    1.129010    +0.418346
  14511    1.153554    +0.418346
  14512    1.178097    +0.418346
  14513    1.202641    +0.418346
  14514    1.227185    +0.418346
  14515    1.251728    +0.418346
  14516    1.276272    +0.418346
  14517    1.300816    +0.418346
  14518    1.325359    +0.418346
  14519    1.349903    +0.418346
  14520    1.374447    +0.418346
  14521    1.398990    +0.418346
  14522    1.423534    +0.418346
  14523    1.448078    +0.418346
  14524    1.472622    +0.418346
  14525    1.497165    +0.418346
  14526    1.521709    +0.418346
  14527    1.546253    +0.418346
  14528    1.570796    +0.418346
  14529    1.595340    +0.418346
  14530    1.619884    +0.418346
  14531    1.644427    +0.418346
  14532    1.668971    +0.418346
  14533    1.693515    +0.418346
  14534    1.718058    +0.418346
  14535    1.742602    +0.418346
  14536    1.767146    +0.418346
  14537    1.791690    +0.418346
  14538    1.816233    +0.418346
  14539    1.840777    +0.418346
  14540    1.865321    +0.418346
  14541    1.889864    +0.418346
  14542    1.914408    +0.418346
  14543    1.938952    +0.418346
  14544    1.963495    +0.418346
  14545    1.988039    +0.418346
  14546    2.012583    +0.418346
  14547    2.037126    +0.418346
  14548    2.061670    +0.418346
  14549    2.086214    +0.418346
  14550    2.110758    +0.418346
  14551    2.135301    +0.418346
  14552    2.159845    +0.418346
  14553    2.184389    +0.418346
  14554    2.208932    +0.418346
  14555    2.233476    +0.418346
  14556    2.258020    +0.418346
  14557    2.282563    +0.418346
  14558    2.307107    +0.418346
  14559    2.331651    +0.418346
  14560    2.356194    +0.418346
  14561    2.380738    +0.418346
  14562    2.405282    +0.418346
  14563    2.429826    +0.418346
  14564    2.454369    +0.418346
  14565    2.478913    +0.418346
  14566    2.503457    +0.418346
  14567    2.528000    +0.418346
  14568    2.552544    +0.418346
  14569    2.577088    +0.418346
  14570    2.601631    +0.418346
  14571    2.626175    +0.418346
  14572    2.650719    +0.418346
  14573    2.675262    +0.418346
  14574    2.699806    +0.418346
  14575    2.724350    +0.418346
  14576    2.748894    +0.418346
  14577    2.773437    +0.418346
  14578    2.797981    +0.418346
  14579    2.822525    +0.418346
  14580    2.847068    +0.418346
  14581    2.871612    +0.418346
  14582    2.896156    +0.418346
  14583    2.920699    +0.418346
  14584    2.945243    +0.418346
  14585    2.969787    +0.418346
  14586    2.994330    +0.418346
  14587    3.018874    +0.418346
  14588    3.043418    +0.418346
  14589    3.067962    +0.418346
  14590    3.092505    +0.418346
  14591    3.117049    +0.418346
  14592    3.141593    +0.418346
  14593    3.166136    +0.418346
  14594    3.190680    +0.418346
  14595    3.215224    +0.418346
  14596    3.239767    +0.418346
  14597    3.264311    +0.418346
  14598    3.288855    +0.418346
  14599    3.313399    +0.418346
  14600    3.337942    +0.418346
  14601    3.362486    +0.418346
  14602    3.387030    +0.418346
  14603    3.411573    +0.418346
  14604    3.436117    +0.418346
  14605    3.460661    +0.418346
  14606    3.485204    +0.418346
  14607    3.509748    +0.418346
  14608    3.534292    +0.418346
  14609    3.558835    +0.418346
  14610    3.583379    +0.418346
  14611    3.607923    +0.418346
  14612    3.632467    +0.418346
  14613    3.657010    +0.418346
  14614    3.681554    +0.418346
  14615    3.706098    +0.418346
  14616    3.730641    +0.418346
  14617    3.755185    +0.418346
  14618    3.779729    +0.418346
  14619    3.804272    +0.418346
  14620    3.828816    +0.418346
  14621    3.853360    +0.418346
  14622    3.877903    +0.418346
  14623    3.902447    +0.418346
  14624    3.926991    +0.418346
  14625    3.951535    +0.418346
  14626    3.976078    +0.418346
  14627    4.000622    +0.418346
  14628    4.025166    +0.418346
  14629    4.049709    +0.418346
  14630    4.074253    +0.418346
  14631    4.098797    +0.418346
  14632    4.123340    +0.418346
  14633    4.147884    +0.418346
  14634    4.172428    +0.418346
  14635    4.196971    +0.418346
  14636    4.221515    +0.418346
  14637    4.246059    +0.418346
  14638    4.270603    +0.418346
  14639    4.295146    +0.418346
  14640    4.319690    +0.418346
  14641    4.344234    +0.418346
  14642    4.368777    +0.418346
  14643    4.393321    +0.418346
  14644    4.417865    +0.418346
  14645    4.442408    +0.418346
  14646    4.466952    +0.418346
  14647    4.491496    +0.418346
  14648    4.516039    +0.418346
  14649    4.540583    +0.418346
  14650    4.565127    +0.418346
  14651    4.589671    +0.418346
  14652    4.614214    +0.418346
  14653    4.638758    +0.418346
  14654    4.663302    +0.418346
  14655    4.687845    +0.418346
  14656    4.712389    +0.418346
  14657    4.736933    +0.418346
  14658    4.761476    +0.418346
  14659    4.786020    +0.418346
  14660    4.810564    +0.418346
  14661    4.835107    +0.418346
  14662    4.859651    +0.418346
  14663    4.884195    +0.418346
  14664    4.908739    +0.418346
  14665    4.933282    +0.418346
  14666    4.957826    +0.418346
  14667    4.982370    +0.418346
  14668    5.006913    +0.418346
  14669    5.031457    +0.418346
  14670    5.056001    +0.418346
  14671    5.080544    +0.418346
  14672    5.105088    +0.418346
  14673    5.129632    +0.418346
  14674    5.154175    +0.418346
  14675    5.178719    +0.418346
  14676    5.203263    +0.418346
  14677    5.227807    +0.418346
  14678    5.252350    +0.418346
  14679    5.276894    +0.418346
  14680    5.301438    +0.418346
  14681    5.325981    +0.418346
  14682    5.350525    +0.418346
  14683    5.375069    +0.418346
  14684    5.399612    +0.418346
  14685    5.424156    +0.418346
  14686    5.448700    +0.418346
  14687    5.473243    +0.418346
  14688    5.497787    +0.418346
  14689    5.522331    +0.418346
  14690    5.546875    +0.418346
  14691    5.571418    +0.418346
  14692    5.595962    +0.418346
  14693    5.620506    +0.418346
  14694    5.645049    +0.418346
  14695    5.669593    +0.418346
  14696    5.694137    +0.418346
  14697    5.718680    +0.418346
  14698    5.743224    +0.418346
  14699    5.767768    +0.418346
  14700    5.792311    +0.418346
  14701    5.816855    +0.418346
  14702    5.841399    +0.418346
  14703    5.865943    +0.418346
  14704    5.890486    +0.418346
  14705    5.915030    +0.418346
  14706    5.939574    +0.418346
  14707    5.964117    +0.418346
  14708    5.988661    +0.418346
  14709    6.013205    +0.418346
  14710    6.037748    +0.418346
  14711    6.062292    +0.418346
  14712    6.086836    +0.418346
  14713    6.111379    +0.418346
  14714    6.135923    +0.418346
  14715    6.160467    +0.418346
  14716    6.185011    +0.418346
  14717    6.209554    +0.418346
  14718    6.234098    +0.418346
  14719    6.258642    +0.418346
  14720    0.012272    +0.406975
  14721    0.036816    +0.406975
  14722    0.061359    +0.406975
  14723    0.085903    +0.406975
  14724    0.110447    +0.406975
  14725    0.134990    +0.406975
  14726    0.159534    +0.406975
  14727    0.184078    +0.406975
  14728    0.208621    +0.406975
  14729    0.233165    +0.406975
  14730    0.257709    +0.406975
  14731    0.282252    +0.406975
  14732    0.306796    +0.406975
  14733    0.331340    +0.406975
  14734    0.355884    +0.406975
  14735    0.380427    +0.406975
  14736    0.404971    +0.406975
  14737    0.429515    +0.406975
  14738    0.454058    +0.406975
  14739    0.478602    +0.406975
  14740    0.503146    +0.406975
  14741    0.527689    +0.406975
  14742    0.552233    +0.406975
  14743    0.576777    +0.406975
  14744    0.601320    +0.406975
  14745    0.625864    +0.406975
  14746    0.650408    +0.406975
  14747    0.674952    +0.406975
  14748    0.699495    +0.406975
  14749    0.724039    +0.406975
  14750    0.748583    +0.406975
  14751    0.773126    +0.406975
  14752    0.797670    +0.406975
  14753    0.822214    +0.406975
  14754    0.846757    +0.406975
  14755    0.871301    +0.406975
  14756    0.895845    +0.406975
  14757    0.920388    +0.406975
  14758    0.944932    +0.406975
  14759    0.969476    +0.406975
  14760    0.994020    +0.406975
